Path	Width	Height
Images/Projectile_610	24	60
Images/Projectile_611	30	138
Images/Projectile_612	52	260
Images/Projectile_613	24	104
Images/Projectile_614	18	80
Images/Projectile_615	68	210
Images/Projectile_616	14	20
Images/Projectile_617	60	60
Images/Projectile_618	14	20
Images/Projectile_619	16	16
Images/Projectile_62	18	50
Images/Projectile_620	16	16
Images/Projectile_621	26	26
Images/Projectile_622	16	16
Images/Projectile_623	108	1748
Images/Projectile_624	16	16
Images/Projectile_625	32	66
Images/Projectile_626	32	66
Images/Projectile_627	32	66
Images/Projectile_628	32	66
Images/Projectile_629	16	16
Images/Projectile_63	34	34
Images/Projectile_630	32	54
Images/Projectile_631	14	32
Images/Projectile_632	26	78
Images/Projectile_633	26	120
Images/Projectile_634	36	144
Images/Projectile_635	46	184
Images/Projectile_636	30	100
Images/Projectile_637	10	32
Images/Projectile_638	2	120
Images/Projectile_639	14	34
Images/Projectile_64	100	100
Images/Projectile_640	6	46
Images/Projectile_641	60	60
Images/Projectile_642	22	162
Images/Projectile_643	26	400
Images/Projectile_644	72	72
Images/Projectile_645	98	686
Images/Projectile_646	28	28
Images/Projectile_647	20	22
Images/Projectile_648	20	22
Images/Projectile_649	20	24
Images/Projectile_65	14	14
Images/Projectile_650	32	168
Images/Projectile_651	288	36
Images/Projectile_652	26	156
Images/Projectile_653	34	34
Images/Projectile_654	16	16
Images/Projectile_655	32	32
Images/Projectile_656	60	60
Images/Projectile_657	60	60
Images/Projectile_658	72	72
Images/Projectile_659	20	120
Images/Projectile_66	110	110
Images/Projectile_660	532	38
Images/Projectile_661	20	42
Images/Projectile_662	42	42
Images/Projectile_663	74	462
Images/Projectile_664	14	28
Images/Projectile_665	96	594
Images/Projectile_666	14	28
Images/Projectile_667	92	612
Images/Projectile_668	14	28
Images/Projectile_669	18	18
Images/Projectile_67	14	14
Images/Projectile_670	16	16
Images/Projectile_671	14	28
Images/Projectile_672	16	16
Images/Projectile_673	82	82
Images/Projectile_674	16	16
Images/Projectile_675	18	18
Images/Projectile_676	24	24
Images/Projectile_677	124	336
Images/Projectile_678	140	336
Images/Projectile_679	142	336
Images/Projectile_68	14	14
Images/Projectile_680	10	66
Images/Projectile_681	14	20
Images/Projectile_682	34	64
Images/Projectile_683	16	16
Images/Projectile_684	80	48
Images/Projectile_685	42	42
Images/Projectile_686	34	90
Images/Projectile_687	98	686
Images/Projectile_688	22	180
Images/Projectile_689	28	192
Images/Projectile_69	26	26
Images/Projectile_690	34	304
Images/Projectile_691	26	56
Images/Projectile_692	34	56
Images/Projectile_693	46	72
Images/Projectile_694	80	320
Images/Projectile_695	112	448
Images/Projectile_696	176	720
Images/Projectile_697	64	64
Images/Projectile_698	16	16
Images/Projectile_699	116	120
Images/Projectile_7	30	32
Images/Projectile_70	26	26
Images/Projectile_700	82	200
Images/Projectile_701	44	120
Images/Projectile_702	38	240
Images/Projectile_703	32	448
Images/Projectile_704	60	60
Images/Projectile_705	28	58
Images/Projectile_706	72	608
Images/Projectile_707	92	96
Images/Projectile_708	92	96
Images/Projectile_709	36	102
Images/Projectile_71	14	14
Images/Projectile_710	14	32
Images/Projectile_711	34	90
Images/Projectile_712	14	144
Images/Projectile_713	16	16
Images/Projectile_714	80	224
Images/Projectile_715	48	28
Images/Projectile_716	48	28
Images/Projectile_717	48	28
Images/Projectile_718	48	28
Images/Projectile_719	10	18
Images/Projectile_72	54	136
Images/Projectile_720	16	16
Images/Projectile_721	8	8
Images/Projectile_722	16	16
Images/Projectile_723	22	24
Images/Projectile_724	22	24
Images/Projectile_725	22	24
Images/Projectile_726	22	24
Images/Projectile_727	32	32
Images/Projectile_728	22	24
Images/Projectile_729	72	72
Images/Projectile_73	20	16
Images/Projectile_730	70	70
Images/Projectile_731	18	80
Images/Projectile_732	34	64
Images/Projectile_733	16	16
Images/Projectile_734	34	384
Images/Projectile_735	68	1792
Images/Projectile_736	16	54
Images/Projectile_737	16	54
Images/Projectile_738	16	54
Images/Projectile_739	8	8
Images/Projectile_74	28	18
Images/Projectile_740	8	8
Images/Projectile_741	8	8
Images/Projectile_742	8	8
Images/Projectile_743	8	8
Images/Projectile_744	8	8
Images/Projectile_745	8	8
Images/Projectile_746	8	8
Images/Projectile_747	8	8
Images/Projectile_748	8	8
Images/Projectile_749	8	8
Images/Projectile_75	22	30
Images/Projectile_750	8	8
Images/Projectile_751	8	8
Images/Projectile_752	8	8
Images/Projectile_753	18	18
Images/Projectile_754	90	36
Images/Projectile_755	44	160
Images/Projectile_756	200	192
Images/Projectile_757	38	38
Images/Projectile_758	136	1296
Images/Projectile_759	30	120
Images/Projectile_76	10	22
Images/Projectile_760	30	30
Images/Projectile_761	30	20
Images/Projectile_762	30	20
Images/Projectile_763	10	18
Images/Projectile_764	10	6
Images/Projectile_765	50	440
Images/Projectile_766	272	68
Images/Projectile_767	272	68
Images/Projectile_768	272	68
Images/Projectile_769	272	68
Images/Projectile_77	18	24
Images/Projectile_770	272	68
Images/Projectile_771	64	64
Images/Projectile_772	22	22
Images/Projectile_773	22	168
Images/Projectile_774	48	400
Images/Projectile_775	30	30
Images/Projectile_776	16	28
Images/Projectile_777	18	18
Images/Projectile_778	24	20
Images/Projectile_779	14	64
Images/Projectile_78	22	24
Images/Projectile_780	16	28
Images/Projectile_781	18	18
Images/Projectile_782	24	20
Images/Projectile_783	14	64
Images/Projectile_784	16	30
Images/Projectile_785	18	18
Images/Projectile_786	20	20
Images/Projectile_787	16	30
Images/Projectile_788	18	18
Images/Projectile_789	20	20
Images/Projectile_79	54	54
Images/Projectile_790	16	30
Images/Projectile_791	18	18
Images/Projectile_792	20	20
Images/Projectile_793	16	30
Images/Projectile_794	16	20
Images/Projectile_795	24	24
Images/Projectile_796	16	30
Images/Projectile_797	16	20
Images/Projectile_798	24	24
Images/Projectile_799	20	30
Images/Projectile_8	30	32
Images/Projectile_80	16	16
Images/Projectile_800	18	18
Images/Projectile_801	18	18
Images/Projectile_802	14	58
Images/Projectile_803	18	42
Images/Projectile_804	18	42
Images/Projectile_805	16	40
Images/Projectile_806	16	40
Images/Projectile_807	16	40
Images/Projectile_808	18	42
Images/Projectile_809	18	42
Images/Projectile_81	14	32
Images/Projectile_810	20	38
Images/Projectile_811	72	72
Images/Projectile_812	14	14
Images/Projectile_813	72	72
Images/Projectile_814	72	72
Images/Projectile_815	62	600
Images/Projectile_816	60	714
Images/Projectile_817	42	576
Images/Projectile_818	64	44
Images/Projectile_819	14	32
Images/Projectile_82	14	32
Images/Projectile_820	12	56
Images/Projectile_821	36	1058
Images/Projectile_822	104	56
Images/Projectile_823	68	52
Images/Projectile_824	456	78
Images/Projectile_825	56	1300
Images/Projectile_826	336	80
Images/Projectile_827	76	28
Images/Projectile_828	116	44
Images/Projectile_829	116	44
Images/Projectile_83	2	60
Images/Projectile_830	96	82
Images/Projectile_831	12	72
Images/Projectile_832	64	44
Images/Projectile_833	54	360
Images/Projectile_834	64	528
Images/Projectile_835	64	528
Images/Projectile_836	56	20
Images/Projectile_837	26	90
Images/Projectile_838	96	94
Images/Projectile_839	456	78
Images/Projectile_84	2	42
Images/Projectile_840	456	78
Images/Projectile_841	10	140
Images/Projectile_842	12	28
Images/Projectile_843	80	60
Images/Projectile_844	85	40
Images/Projectile_845	122	52
Images/Projectile_846	62	56
Images/Projectile_847	22	140
Images/Projectile_848	14	140
Images/Projectile_849	44	140
Images/Projectile_85	98	686
Images/Projectile_850	168	102
Images/Projectile_851	32	120
Images/Projectile_852	50	52
Images/Projectile_853	512	132
Images/Projectile_854	48	874
Images/Projectile_855	18	104
Images/Projectile_856	72	72
Images/Projectile_857	1350	84
Images/Projectile_858	48	560
Images/Projectile_859	36	1056
Images/Projectile_86	54	136
Images/Projectile_860	32	812
Images/Projectile_861	22	96
Images/Projectile_862	14	64
Images/Projectile_863	14	64
Images/Projectile_864	18	64
Images/Projectile_865	42	42
Images/Projectile_866	64	144
Images/Projectile_867	18	32
Images/Projectile_868	32	32
Images/Projectile_869	32	32
Images/Projectile_87	54	136
Images/Projectile_870	18	96
Images/Projectile_871	32	128
Images/Projectile_872	144	374
Images/Projectile_873	72	72
Images/Projectile_874	800	184
Images/Projectile_875	48	440
Images/Projectile_876	2	80
Images/Projectile_877	90	90
Images/Projectile_878	90	90
Images/Projectile_879	90	90
Images/Projectile_88	2	60
Images/Projectile_880	34	256
Images/Projectile_881	36	456
Images/Projectile_882	32	800
Images/Projectile_883	28	84
Images/Projectile_884	46	560
Images/Projectile_885	34	380
Images/Projectile_886	40	320
Images/Projectile_887	28	102
Images/Projectile_888	28	1368
Images/Projectile_889	34	418
Images/Projectile_89	2	28
Images/Projectile_890	38	600
Images/Projectile_891	46	810
Images/Projectile_892	56	276
Images/Projectile_893	40	184
Images/Projectile_894	56	400
Images/Projectile_895	40	288
Images/Projectile_896	36	832
Images/Projectile_897	46	682
Images/Projectile_898	34	1024
Images/Projectile_899	42	728
Images/Projectile_9	22	24
Images/Projectile_90	6	6
Images/Projectile_900	80	1092
Images/Projectile_901	58	552
Images/Projectile_902	34	30
Images/Projectile_903	22	26
Images/Projectile_904	22	26
Images/Projectile_905	22	26
Images/Projectile_906	22	26
Images/Projectile_907	26	26
Images/Projectile_908	288	28
Images/Projectile_909	22	132
Images/Projectile_91	14	32
Images/Projectile_910	22	30
Images/Projectile_911	22	30
Images/Projectile_912	22	130
Images/Projectile_913	22	140
Images/Projectile_914	22	140
Images/Projectile_915	22	160
Images/Projectile_916	22	132
Images/Projectile_917	46	46
Images/Projectile_918	120	24
Images/Projectile_919	120	24
Images/Projectile_92	32	32
Images/Projectile_920	10	66
Images/Projectile_921	20	20
Images/Projectile_922	16	16
Images/Projectile_923	802	208
Images/Projectile_924	16	16
Images/Projectile_925	34	30
Images/Projectile_926	34	34
Images/Projectile_927	72	72
Images/Projectile_928	38	38
Images/Projectile_929	34	256
Images/Projectile_93	10	24
Images/Projectile_930	14	20
Images/Projectile_931	36	36
Images/Projectile_932	102	18
Images/Projectile_933	24	120
Images/Projectile_934	58	456
Images/Projectile_935	14	32
Images/Projectile_936	24	24
Images/Projectile_937	24	24
Images/Projectile_938	32	32
Images/Projectile_939	32	32
Images/Projectile_94	6	6
Images/Projectile_940	32	32
Images/Projectile_941	32	32
Images/Projectile_942	32	32
Images/Projectile_943	32	32
Images/Projectile_944	32	32
Images/Projectile_945	32	32
Images/Projectile_946	94	30
Images/Projectile_947	26	26
Images/Projectile_948	26	26
Images/Projectile_949	16	16
Images/Projectile_95	16	16
Images/Projectile_950	128	128
Images/Projectile_951	42	504
Images/Projectile_952	20	150
Images/Projectile_953	52	260
Images/Projectile_954	40	40
Images/Projectile_955	22	24
Images/Projectile_956	44	528
Images/Projectile_957	168	1296
Images/Projectile_958	62	1224
Images/Projectile_959	54	768
Images/Projectile_96	16	16
Images/Projectile_960	46	960
Images/Projectile_961	200	240
Images/Projectile_962	102	136
Images/Projectile_963	176	832
Images/Projectile_964	80	84
Images/Projectile_965	80	84
Images/Projectile_966	30	120
Images/Projectile_967	26	208
Images/Projectile_968	16	432
Images/Projectile_969	62	528
Images/Projectile_97	100	100
Images/Projectile_970	12	72
Images/Projectile_971	10	22
Images/Projectile_972	170	680
Images/Projectile_973	170	680
Images/Projectile_974	171	702
Images/Projectile_975	10	22
Images/Projectile_976	32	140
Images/Projectile_977	18	72
Images/Projectile_978	52	260
Images/Projectile_979	40	40
Images/Projectile_98	10	28
Images/Projectile_980	10	28
Images/Projectile_981	2	20
Images/Projectile_982	170	680
Images/Projectile_983	170	680
Images/Projectile_984	170	680
Images/Projectile_985	170	680
Images/Projectile_986	30	30
Images/Projectile_987	30	30
Images/Projectile_988	30	30
Images/Projectile_989	30	30
Images/Projectile_99	32	32
Images/Projectile_990	30	30
Images/Projectile_991	30	30
Images/Projectile_992	30	30
Images/Projectile_993	30	30
Images/Projectile_994	40	672
Images/Projectile_995	36	1440
Images/Projectile_996	32	32
Images/Projectile_997	170	680
Images/Projectile_998	36	380
Images/Projectile_999	16	16
Images/PumpkingArm	26	96
Images/PumpkingCloak	166	630
Images/PumpkingFace	102	1368
Images/Rain	168	42
Images/Reaper_Eyes	34	232
Images/RecDown	16	16
Images/RecLeft	16	16
Images/RecRight	16	16
Images/RecUp	16	16
Images/ref1	20	30
Images/ref2	50	34
Images/ref3	30	32
Images/Reforge	40	26
Images/Rudolph_0	86	1008
Images/Rudolph_1	86	1008
Images/Rudolph_2	86	1008
Images/SantaTank	126	1440
Images/Shroom_Tops	186	44
Images/Silver	40	1120
Images/SmartDig	20	20
Images/Spike_Base	16	16
Images/Star_0	12	12
Images/Star_1	12	12
Images/Star_2	6	6
Images/Star_3	6	6
Images/Star_4	2	2
Images/Sun	114	114
Images/Sun2	64	64
Images/Sun3	64	64
Images/SunAltar	54	36
Images/SunOrb	26	26
Images/Team	16	16
Images/Text_Back	500	32
Images/TileCracks	108	72
Images/Tiles_0	288	270
Images/Tiles_1	288	270
Images/Tiles_10	106	1982
Images/Tiles_100	142	2016
Images/Tiles_101	1996	142
Images/Tiles_102	52	70
Images/Tiles_103	218	16
Images/Tiles_104	2016	180
Images/Tiles_105	1980	272
Images/Tiles_106	54	108
Images/Tiles_107	288	270
Images/Tiles_108	288	270
Images/Tiles_109	288	396
Images/Tiles_11	142	1982
Images/Tiles_110	414	22
Images/Tiles_111	288	270
Images/Tiles_112	288	270
Images/Tiles_113	144	34
Images/Tiles_114	54	38
Images/Tiles_115	234	90
Images/Tiles_116	288	270
Images/Tiles_117	288	270
Images/Tiles_118	288	270
Images/Tiles_119	288	270
Images/Tiles_12	36	396
Images/Tiles_120	288	270
Images/Tiles_121	288	270
Images/Tiles_122	288	270
Images/Tiles_123	288	270
Images/Tiles_124	234	90
Images/Tiles_125	34	34
Images/Tiles_126	68	34
Images/Tiles_127	234	90
Images/Tiles_128	70	52
Images/Tiles_129	432	144
Images/Tiles_13	162	18
Images/Tiles_130	288	270
Images/Tiles_131	288	270
Images/Tiles_132	144	36
Images/Tiles_133	106	228
Images/Tiles_134	70	18
Images/Tiles_135	16	200
Images/Tiles_136	72	36
Images/Tiles_137	108	108
Images/Tiles_138	36	38
Images/Tiles_139	144	2016
Images/Tiles_14	1928	74
Images/Tiles_140	288	270
Images/Tiles_141	18	36
Images/Tiles_142	36	36
Images/Tiles_143	36	36
Images/Tiles_144	90	36
Images/Tiles_145	288	270
Images/Tiles_146	288	270
Images/Tiles_147	288	270
Images/Tiles_148	288	270
Images/Tiles_149	108	72
Images/Tiles_15	72	2038
Images/Tiles_150	288	270
Images/Tiles_151	288	270
Images/Tiles_152	288	270
Images/Tiles_153	288	270
Images/Tiles_154	288	270
Images/Tiles_155	288	270
Images/Tiles_156	288	270
Images/Tiles_157	288	270
Images/Tiles_158	288	270
Images/Tiles_159	288	270
Images/Tiles_16	72	20
Images/Tiles_160	288	270
Images/Tiles_161	288	270
Images/Tiles_162	288	270
Images/Tiles_163	288	270
Images/Tiles_164	288	270
Images/Tiles_165	704	110
Images/Tiles_166	288	270
Images/Tiles_167	288	270
Images/Tiles_168	288	270
Images/Tiles_169	288	270
Images/Tiles_17	54	456
Images/Tiles_170	288	270
Images/Tiles_171	64	128
Images/Tiles_172	72	2014
Images/Tiles_173	70	34
Images/Tiles_174	36	22
Images/Tiles_175	288	270
Images/Tiles_176	288	270
Images/Tiles_177	288	270
Images/Tiles_178	126	216
Images/Tiles_179	288	396
Images/Tiles_18	2048	40
Images/Tiles_180	288	396
Images/Tiles_181	288	396
Images/Tiles_182	288	396
Images/Tiles_183	288	396
Images/Tiles_184	242	216
Images/Tiles_185	1908	54
Images/Tiles_186	1890	36
Images/Tiles_187	1890	72
Images/Tiles_188	288	270
Images/Tiles_189	234	90
Images/Tiles_19	486	1260
Images/Tiles_190	288	270
Images/Tiles_191	288	270
Images/Tiles_192	234	90
Images/Tiles_193	288	270
Images/Tiles_194	234	90
Images/Tiles_195	288	270
Images/Tiles_196	288	270
Images/Tiles_197	288	270
Images/Tiles_198	288	270
Images/Tiles_199-gross	288	396
Images/Tiles_199	288	396
Images/Tiles_2	288	1980
Images/Tiles_20	594	38
Images/Tiles_200	288	270
Images/Tiles_201	414	22
Images/Tiles_202	288	270
Images/Tiles_203	288	270
Images/Tiles_204	288	270
Images/Tiles_205	234	90
Images/Tiles_206	288	270
Images/Tiles_207	396	504
Images/Tiles_208	288	270
Images/Tiles_209	360	486
Images/Tiles_21	2000	114
Images/Tiles_210	16	16
Images/Tiles_211	288	270
Images/Tiles_212	106	52
Images/Tiles_213	234	90
Images/Tiles_214	234	90
Images/Tiles_215	864	324
Images/Tiles_216	18	156
Images/Tiles_217	54	180
Images/Tiles_218	54	72
Images/Tiles_219	54	540
Images/Tiles_22	288	270
Images/Tiles_220	54	216
Images/Tiles_221	288	270
Images/Tiles_222	288	270
Images/Tiles_223	288	270
Images/Tiles_224	288	270
Images/Tiles_225	288	270
Images/Tiles_226	288	270
Images/Tiles_227	510	40
Images/Tiles_228	54	162
Images/Tiles_229	288	270
Images/Tiles_23	288	396
Images/Tiles_230	288	270
Images/Tiles_231	54	378
Images/Tiles_232	234	90
Images/Tiles_233	486	72
Images/Tiles_234	288	270
Images/Tiles_235	52	70
Images/Tiles_236	108	36
Images/Tiles_237	54	36
Images/Tiles_238	34	144
Images/Tiles_239	414	18
Images/Tiles_24	414	22
Images/Tiles_240	1944	162
Images/Tiles_241	72	486
Images/Tiles_242	324	1944
Images/Tiles_243	54	324
Images/Tiles_244	108	216
Images/Tiles_245	1152	54
Images/Tiles_246	54	1332
Images/Tiles_247	54	432
Images/Tiles_248	288	270
Images/Tiles_249	288	270
Images/Tiles_25	288	270
Images/Tiles_250	288	270
Images/Tiles_251	288	270
Images/Tiles_252	288	270
Images/Tiles_253	288	270
Images/Tiles_254	180	216
Images/Tiles_255	324	90
Images/Tiles_256	324	90
Images/Tiles_257	324	90
Images/Tiles_258	324	90
Images/Tiles_259	324	90
Images/Tiles_26	108	38
Images/Tiles_260	324	90
Images/Tiles_261	324	90
Images/Tiles_262	324	90
Images/Tiles_263	324	90
Images/Tiles_264	324	90
Images/Tiles_265	324	90
Images/Tiles_266	324	90
Images/Tiles_267	324	90
Images/Tiles_268	324	90
Images/Tiles_269	70	52
Images/Tiles_27	108	148
Images/Tiles_270	108	36
Images/Tiles_271	108	36
Images/Tiles_272	234	180
Images/Tiles_273	234	180
Images/Tiles_274	234	180
Images/Tiles_275	108	1188
Images/Tiles_276	108	972
Images/Tiles_277	108	1296
Images/Tiles_278	108	1296
Images/Tiles_279	108	1026
Images/Tiles_28	108	1332
Images/Tiles_280	108	1026
Images/Tiles_281	108	1026
Images/Tiles_282	36	612
Images/Tiles_283	54	54
Images/Tiles_284	234	180
Images/Tiles_285	54	756
Images/Tiles_286	54	756
Images/Tiles_287	36	36
Images/Tiles_288	36	576
Images/Tiles_289	36	576
Images/Tiles_29	36	18
Images/Tiles_290	36	576
Images/Tiles_291	36	576
Images/Tiles_292	36	576
Images/Tiles_293	36	576
Images/Tiles_294	36	576
Images/Tiles_295	36	576
Images/Tiles_296	108	972
Images/Tiles_297	108	972
Images/Tiles_298	54	864
Images/Tiles_299	54	720
Images/Tiles_2_Beach	288	396
Images/Tiles_3	810	22
Images/Tiles_30	288	270
Images/Tiles_300	54	378
Images/Tiles_301	54	432
Images/Tiles_302	54	216
Images/Tiles_303	54	270
Images/Tiles_304	54	54
Images/Tiles_305	54	648
Images/Tiles_306	54	648
Images/Tiles_307	54	108
Images/Tiles_308	54	432
Images/Tiles_309	108	864
Images/Tiles_31	70	144
Images/Tiles_310	54	684
Images/Tiles_311	288	270
Images/Tiles_312	234	90
Images/Tiles_313	234	90
Images/Tiles_314	144	144
Images/Tiles_315	288	270
Images/Tiles_316	36	360
Images/Tiles_317	36	360
Images/Tiles_318	36	360
Images/Tiles_319	36	36
Images/Tiles_32	234	90
Images/Tiles_320	36	54
Images/Tiles_321	288	270
Images/Tiles_322	288	270
Images/Tiles_323	242	176
Images/Tiles_324	66	110
Images/Tiles_325	234	180
Images/Tiles_326	234	720
Images/Tiles_327	234	720
Images/Tiles_328	234	720
Images/Tiles_329	234	720
Images/Tiles_33	36	1412
Images/Tiles_330	234	90
Images/Tiles_331	234	90
Images/Tiles_332	234	90
Images/Tiles_333	234	90
Images/Tiles_334	108	54
Images/Tiles_335	36	36
Images/Tiles_336	234	360
Images/Tiles_337	1296	54
Images/Tiles_338	18	36
Images/Tiles_339	54	432
Images/Tiles_34	214	2000
Images/Tiles_340	234	360
Images/Tiles_341	234	360
Images/Tiles_342	234	360
Images/Tiles_343	234	360
Images/Tiles_344	234	360
Images/Tiles_345	234	720
Images/Tiles_346	288	270
Images/Tiles_347	288	270
Images/Tiles_348	288	270
Images/Tiles_349	252	108
Images/Tiles_35	72	324
Images/Tiles_350	288	270
Images/Tiles_351	234	270
Images/Tiles_352	234	90
Images/Tiles_353	234	90
Images/Tiles_354	54	432
Images/Tiles_355	54	432
Images/Tiles_356	36	54
Images/Tiles_357	234	180
Images/Tiles_358	108	1026
Images/Tiles_359	108	1188
Images/Tiles_36	144	18
Images/Tiles_360	36	576
Images/Tiles_361	54	864
Images/Tiles_362	54	432
Images/Tiles_363	54	720
Images/Tiles_364	54	684
Images/Tiles_365	234	90
Images/Tiles_366	234	90
Images/Tiles_367	288	270
Images/Tiles_368	288	270
Images/Tiles_369	288	270
Images/Tiles_37	288	270
Images/Tiles_370	288	270
Images/Tiles_371	288	270
Images/Tiles_372	36	22
Images/Tiles_373	18	18
Images/Tiles_374	18	18
Images/Tiles_375	18	18
Images/Tiles_376	936	38
Images/Tiles_377	108	152
Images/Tiles_378	72	594
Images/Tiles_379	324	360
Images/Tiles_38	288	270
Images/Tiles_380	72	144
Images/Tiles_381	288	396
Images/Tiles_382	234	90
Images/Tiles_383	288	270
Images/Tiles_384	234	90
Images/Tiles_385	324	90
Images/Tiles_386	72	36
Images/Tiles_387	36	18
Images/Tiles_388	18	188
Images/Tiles_389	18	188
Images/Tiles_39	288	270
Images/Tiles_390	18	252
Images/Tiles_391	54	684
Images/Tiles_392	54	864
Images/Tiles_393	54	1116
Images/Tiles_394	54	1224
Images/Tiles_395	180	36
Images/Tiles_396	288	270
Images/Tiles_397	288	270
Images/Tiles_398	288	270
Images/Tiles_399	288	270
Images/Tiles_4	132	528
Images/Tiles_40	288	270
Images/Tiles_400	288	270
Images/Tiles_401	288	270
Images/Tiles_402	288	270
Images/Tiles_403	288	270
Images/Tiles_404	288	270
Images/Tiles_405	108	306
Images/Tiles_406	54	392
Images/Tiles_407	288	270
Images/Tiles_408	288	270
Images/Tiles_409	234	180
Images/Tiles_41	288	270
Images/Tiles_410	144	504
Images/Tiles_411	72	38
Images/Tiles_412	52	52
Images/Tiles_413	108	972
Images/Tiles_414	108	972
Images/Tiles_415	288	270
Images/Tiles_416	288	270
Images/Tiles_417	288	270
Images/Tiles_418	288	270
Images/Tiles_419	52	16
Images/Tiles_42	70	2016
Images/Tiles_420	52	106
Images/Tiles_421	468	358
Images/Tiles_422	468	358
Images/Tiles_423	34	126
Images/Tiles_424	54	16
Images/Tiles_425	180	36
Images/Tiles_426	234	90
Images/Tiles_427	486	36
Images/Tiles_428	34	70
Images/Tiles_429	286	34
Images/Tiles_43	288	270
Images/Tiles_430	234	90
Images/Tiles_431	234	90
Images/Tiles_432	234	90
Images/Tiles_433	234	90
Images/Tiles_434	234	90
Images/Tiles_435	486	36
Images/Tiles_436	486	36
Images/Tiles_437	486	36
Images/Tiles_438	486	36
Images/Tiles_439	486	36
Images/Tiles_44	288	270
Images/Tiles_440	378	108
Images/Tiles_441	2000	114
Images/Tiles_442	86	22
Images/Tiles_443	144	18
Images/Tiles_444	36	36
Images/Tiles_445	34	34
Images/Tiles_446	324	90
Images/Tiles_447	324	90
Images/Tiles_448	324	90
Images/Tiles_449	234	90
Images/Tiles_45	288	270
Images/Tiles_450	234	90
Images/Tiles_451	234	90
Images/Tiles_452	108	810
Images/Tiles_453	108	216
Images/Tiles_454	72	270
Images/Tiles_455	54	378
Images/Tiles_456	36	216
Images/Tiles_457	180	36
Images/Tiles_458	234	720
Images/Tiles_459	234	720
Images/Tiles_46	288	270
Images/Tiles_460	288	270
Images/Tiles_461	18	18
Images/Tiles_462	34	18
Images/Tiles_463	54	432
Images/Tiles_464	90	1656
Images/Tiles_465	36	54
Images/Tiles_466	90	72
Images/Tiles_467	1368	114
Images/Tiles_468	1368	114
Images/Tiles_469	1728	38
Images/Tiles_47	288	270
Images/Tiles_470	288	52
Images/Tiles_471	108	54
Images/Tiles_472	288	270
Images/Tiles_473	288	270
Images/Tiles_474	288	270
Images/Tiles_475	108	72
Images/Tiles_476	20	18
Images/Tiles_477	288	396
Images/Tiles_478	288	270
Images/Tiles_479	288	270
Images/Tiles_48	234	90
Images/Tiles_480	36	486
Images/Tiles_481	288	270
Images/Tiles_482	288	270
Images/Tiles_483	288	270
Images/Tiles_484	36	36
Images/Tiles_485	144	144
Images/Tiles_486	54	38
Images/Tiles_487	144	38
Images/Tiles_488	54	38
Images/Tiles_489	36	864
Images/Tiles_49	36	22
Images/Tiles_490	36	432
Images/Tiles_491	108	54
Images/Tiles_492	288	396
Images/Tiles_493	108	504
Images/Tiles_494	16	16
Images/Tiles_495	288	270
Images/Tiles_496	288	270
Images/Tiles_497	72	2038
Images/Tiles_498	288	270
Images/Tiles_499	54	432
Images/Tiles_5	1408	264
Images/Tiles_50	106	16
Images/Tiles_500	288	270
Images/Tiles_501	288	270
Images/Tiles_502	288	270
Images/Tiles_503	288	270
Images/Tiles_504	234	90
Images/Tiles_505	36	612
Images/Tiles_506	144	54
Images/Tiles_507	234	720
Images/Tiles_508	234	720
Images/Tiles_509	36	486
Images/Tiles_51	234	90
Images/Tiles_510	180	288
Images/Tiles_511	180	288
Images/Tiles_512	288	396
Images/Tiles_513	288	396
Images/Tiles_514	288	396
Images/Tiles_515	288	396
Images/Tiles_516	288	396
Images/Tiles_517	288	396
Images/Tiles_518	324	90
Images/Tiles_519	234	108
Images/Tiles_52	234	90
Images/Tiles_520	36	16
Images/Tiles_521	36	504
Images/Tiles_522	36	504
Images/Tiles_523	36	504
Images/Tiles_524	36	504
Images/Tiles_525	36	504
Images/Tiles_526	36	504
Images/Tiles_527	36	504
Images/Tiles_528	234	90
Images/Tiles_529	270	170
Images/Tiles_53	288	270
Images/Tiles_530	486	144
Images/Tiles_531	36	54
Images/Tiles_532	54	864
Images/Tiles_533	54	612
Images/Tiles_534	288	396
Images/Tiles_535	288	396
Images/Tiles_536	288	396
Images/Tiles_537	288	396
Images/Tiles_538	54	684
Images/Tiles_539	288	396
Images/Tiles_54	234	90
Images/Tiles_540	288	396
Images/Tiles_541	234	180
Images/Tiles_542	108	810
Images/Tiles_543	36	612
Images/Tiles_544	54	684
Images/Tiles_545	72	108
Images/Tiles_546	234	90
Images/Tiles_547	180	90
Images/Tiles_548	486	108
Images/Tiles_549	234	18
Images/Tiles_55	180	36
Images/Tiles_550	108	1782
Images/Tiles_551	108	1782
Images/Tiles_552	208	36
Images/Tiles_553	108	1512
Images/Tiles_554	108	1458
Images/Tiles_555	54	792
Images/Tiles_556	54	792
Images/Tiles_557	234	90
Images/Tiles_558	108	1836
Images/Tiles_559	108	1836
Images/Tiles_56	288	270
Images/Tiles_560	108	54
Images/Tiles_561	234	110
Images/Tiles_562	288	270
Images/Tiles_563	288	270
Images/Tiles_564	72	36
Images/Tiles_565	72	180
Images/Tiles_566	288	270
Images/Tiles_567	140	40
Images/Tiles_568	36	432
Images/Tiles_569	36	432
Images/Tiles_57	288	270
Images/Tiles_570	36	432
Images/Tiles_571	360	18
Images/Tiles_572	72	216
Images/Tiles_573	180	36
Images/Tiles_574	234	90
